squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom
50539,81,1,1,89,50841,8,6,1996,1,1086,6191,309,1,1
38148,67,1,0,85,75326,3,10,2000,0,5131,5318,903,1,0
43613,23,0,0,27,76264,10,4,1993,1,2902,4897,360,1,2
86257,56,1,1,49,36365,6,1,2020,0,4749,5422,389,0,2
4194,4,0,1,30,43027,6,1,1999,1,8359,4050,819,0,4
70519,25,1,1,79,15574,8,4,1994,1,5346,6149,423,1,8
55616,83,0,1,62,56356,7,9,1997,1,8613,8051,213,1,3
57041,24,1,0,94,21340,3,6,2000,1,4878,9438,235,0,10
39007,52,1,1,44,5308,3,2,1999,0,2898,1245,783,1,8
20869,86,1,0,84,74768,6,10,2011,0,7836,6015,440,0,6
27036,14,1,1,75,77326,3,7,2020,1,1502,3475,543,1,3
90536,74,0,0,68,89988,7,6,2002,1,1714,8261,195,1,9
97882,63,1,0,47,63089,7,7,2019,0,7161,2405,444,0,4
35287,53,1,1,33,74678,5,3,2013,0,5473,4040,607,0,4
91311,23,1,0,24,5657,8,8,1991,0,5515,4005,985,1,8
60596,82,1,0,39,71604,10,8,2002,1,2301,7443,962,1,10
73365,80,0,1,2,27930,5,5,2021,0,788,6935,274,0,7
55281,18,0,0,26,44155,4,5,2004,1,9330,1985,317,1,9
42265,34,0,1,89,80134,9,3,2009,1,1625,681,896,1,2
39595,81,1,1,96,19398,5,6,1993,0,9804,2336,762,1,8
83790,59,0,0,75,43163,10,10,2020,0,1272,7127,458,0,1
62977,47,1,1,15,97092,10,10,2009,0,8787,5248,894,1,3
49810,60,1,1,39,54867,2,1,2020,1,9431,5785,156,1,1
44782,83,1,1,77,84704,7,9,2003,0,8539,9957,544,0,5
79066,91,0,0,18,10621,7,10,2019,1,14,4112,925,0,10
45091,71,1,1,78,55216,10,3,2010,1,285,2887,908,0,1
16063,60,0,0,97,60433,8,8,2016,0,7658,532,716,1,5
28920,1,1,0,72,88751,6,6,2007,0,6155,468,851,1,8
29431,53,0,0,43,36821,9,4,1993,0,5705,2458,471,1,7
80671,65,0,0,6,37066,7,10,2021,1,2660,1222,393,0,5
98648,30,1,1,62,99801,9,4,2007,1,7991,5417,934,1,3
23336,38,0,1,23,6989,4,6,2018,1,115,5183,556,1,6
65779,99,0,1,80,52650,9,9,2006,1,8673,2478,210,1,5
26508,7,1,1,82,79069,1,1,1991,1,9973,6110,852,0,7
82117,58,0,1,33,70276,7,8,1994,1,5285,8336,814,1,7
27949,59,1,0,77,87458,8,3,2011,0,9984,1450,244,1,5
58847,40,0,0,51,83007,4,10,2015,1,7150,1562,916,0,0
84311,4,0,1,58,74057,6,4,2011,1,9905,3812,399,1,4
9749,85,1,0,65,54807,6,5,2018,0,9426,8113,555,0,9
1932,51,1,1,36,52283,1,1,2000,0,4334,8090,195,1,8
83358,55,1,0,68,72913,10,2,2015,0,723,3480,584,1,0
72006,4,0,0,83,65315,5,7,2000,1,6242,8332,435,0,4
80394,55,0,0,59,31003,9,2,1992,1,7370,3420,701,1,5
39132,30,1,1,68,90395,8,9,2020,0,9962,5955,953,0,6
89169,88,1,1,90,14403,10,6,2011,0,1532,69,513,0,10
86467,68,0,1,22,9328,3,6,2014,0,1035,8000,561,1,8
54648,70,0,1,98,17849,7,10,1993,1,8803,9549,685,0,9
5856,98,1,1,95,39298,8,9,2012,1,8073,6431,310,1,3
28722,7,1,0,54,23861,9,5,1991,1,6224,5314,973,1,1
54563,76,1,0,56,16918,5,4,1994,1,5281,4318,123,1,0
17847,97,0,1,71,51955,8,7,2006,1,9901,2698,178,0,3
69806,14,0,0,66,18070,3,7,2020,0,4158,2960,898,1,2
70178,27,0,1,41,17376,8,2,2020,0,3800,9767,498,1,2
68311,63,0,0,67,33484,3,1,1992,1,6167,3575,863,1,0
4258,51,1,0,30,90758,8,5,2003,1,7067,6792,685,1,10
67140,4,0,1,51,51831,10,9,2010,0,1985,7899,341,1,3
14608,33,0,1,88,73583,10,10,2021,1,5507,4311,780,0,3
61185,39,0,0,48,81696,9,1,1998,1,2353,9147,355,0,9
1888,68,1,1,79,40408,2,2,2018,1,3550,6866,408,0,4
92130,28,1,0,88,61968,5,10,1994,1,592,1210,197,0,2
24516,100,0,1,67,80608,6,1,2005,0,6478,9195,722,1,6
55727,89,1,0,33,23092,7,4,1995,0,7276,5389,175,1,3
55558,95,1,0,100,99606,1,1,2021,1,5416,8410,792,0,0
98924,52,0,1,93,11880,1,4,1991,0,3572,559,866,0,9
61279,54,1,1,1,97919,4,9,2003,1,1830,7949,742,0,9
19463,41,0,1,98,63615,6,4,2006,1,5385,4766,558,1,3
4449,49,1,0,40,17214,10,4,2006,1,4483,2631,419,1,8
84634,7,1,0,89,83827,1,3,2012,0,5190,4148,262,0,7
75868,84,1,0,57,39271,2,6,1997,1,8926,2374,752,1,7
81639,62,0,0,15,62214,3,4,2009,1,2068,176,438,0,6
49116,98,1,1,41,70412,6,9,2013,0,5646,4458,953,0,3
29711,75,1,1,59,33784,3,4,2019,0,4225,9353,201,1,6
77339,85,1,0,33,73371,1,6,1996,1,1266,8952,139,0,6
93471,43,0,1,30,34433,8,6,2016,0,8718,2771,577,1,5
42078,22,1,0,91,93568,7,8,1998,1,9661,9245,789,0,5
83730,38,0,0,7,51141,9,4,1995,0,4229,2030,801,0,9
93650,7,1,1,83,35653,4,3,2005,0,9158,372,780,1,7
45125,77,1,1,51,97963,4,2,2019,1,8160,6635,154,0,2
36987,79,1,0,30,70948,7,8,2003,1,6044,2088,449,1,10
64425,30,0,0,17,75269,8,6,2015,0,3992,9150,223,0,8
13601,76,0,1,64,8319,6,10,2007,0,9049,8693,978,1,8
71595,100,0,1,4,7270,8,9,2017,1,2507,6043,653,1,6
19440,38,1,0,51,59267,3,10,2020,0,1798,861,588,1,6
43251,88,0,0,43,60814,3,10,2001,0,2001,4900,791,0,3
90447,76,0,0,53,6421,9,8,1999,0,880,3130,202,1,2
70636,85,1,0,95,36186,5,8,2011,0,3682,9214,480,1,2
51999,10,0,0,85,86210,1,9,2017,1,1815,8565,539,1,2
29498,18,0,1,80,85019,9,7,2008,0,7004,2823,786,0,2
59392,21,0,0,89,4962,10,10,1994,1,2673,756,452,1,2
26656,89,1,1,81,6743,10,10,2011,0,4095,8054,944,0,8
84221,47,0,1,47,16858,9,8,2004,1,282,3615,956,0,4
83175,86,1,1,91,37415,2,5,2015,0,5857,7551,167,1,7
72843,47,0,0,96,5857,1,9,1999,0,3354,9759,904,1,7
827,24,1,1,21,9011,3,6,2000,0,245,5879,470,0,9
36690,68,1,0,27,18808,9,4,2014,0,8571,187,598,0,0
66847,50,0,1,33,63757,10,7,2011,1,7430,5936,246,0,1
22381,66,0,1,86,10972,1,2,1990,1,7584,785,666,1,2
93244,20,0,0,63,58065,9,5,2001,1,2101,8122,253,0,3
70728,92,1,0,87,67799,2,9,2020,1,8610,5822,139,0,2
8300,93,0,1,72,25524,6,1,2005,0,2740,5630,453,1,10
16859,93,0,0,70,74704,10,6,2016,0,4911,1562,333,1,3
71373,84,1,0,12,89969,5,3,2021,1,8384,5114,965,1,1
52871,6,0,0,14,84000,1,8,2008,1,8163,3294,316,0,2
4263,57,0,0,39,49609,9,9,1990,0,137,6883,786,1,9
83742,74,1,1,25,87689,3,5,2000,0,773,6149,909,1,5
17505,36,1,1,37,16727,8,4,1993,0,8333,2048,573,0,0
14050,3,0,1,66,73565,7,1,2008,1,4215,2060,269,1,7
77370,86,0,1,23,41951,9,4,2011,0,6416,9644,631,0,10
6791,25,0,0,33,15992,3,7,1998,0,8687,867,211,0,9
77027,44,0,0,25,22176,4,10,1996,1,6206,313,690,1,8
98843,64,0,0,73,64231,9,6,2006,1,2936,1346,772,1,1
94172,50,1,1,35,13446,2,5,1997,1,6666,1609,822,1,8
66518,20,0,1,96,40605,2,10,2005,1,3116,3804,115,1,10
27442,39,0,1,28,25795,7,8,1998,1,2272,2587,146,0,10
49592,24,1,0,34,82205,3,9,2016,0,3635,5514,356,1,10
89887,57,0,0,91,87207,7,10,2021,1,7003,6628,140,1,7
12865,65,0,1,69,7671,6,10,2020,0,5996,7540,108,1,5
33781,31,1,1,100,28936,6,3,1993,0,4467,3329,603,0,2
40933,29,1,1,84,99838,1,10,2000,0,4791,9352,602,0,9
81301,14,1,1,46,97862,2,4,2017,0,5076,1467,974,1,2
67761,81,1,1,5,71456,1,10,1997,0,9383,7649,569,1,2
20744,43,0,1,97,83820,4,1,1994,0,4212,8532,917,0,2
65934,69,1,1,69,35528,3,3,2014,1,3580,7954,730,0,7
50877,87,1,1,89,10814,1,10,2002,1,9927,238,831,0,5
33055,10,0,1,12,63073,7,3,1990,0,1856,2969,713,0,4
75572,92,1,1,100,4321,3,10,1993,1,8113,9070,438,1,10
13914,4,1,0,70,9412,5,1,2020,1,1434,5700,298,0,10
80604,85,0,0,51,29337,10,8,2021,1,7479,2097,447,1,9
29613,52,1,0,26,90964,2,10,2002,0,2501,498,123,1,3
81112,91,0,1,20,23925,5,2,1995,1,5331,2507,668,1,6
45860,83,1,1,26,68472,8,4,2019,1,1307,7015,411,1,1
261,48,0,1,28,83598,9,3,2016,0,5927,8680,811,0,9
68825,4,1,1,13,46478,2,9,1995,1,7692,6368,950,0,3
26916,82,0,1,58,15630,1,3,1993,0,7167,6929,190,1,2
46421,43,1,0,23,27105,2,7,2021,1,1517,7148,382,0,8
59816,55,0,0,8,39743,10,8,2019,0,5919,1635,154,1,10
11149,43,1,1,58,7818,1,1,1999,0,185,7129,754,1,2
71042,13,0,1,62,23316,4,4,2006,0,5182,8349,114,0,7
11875,33,1,0,38,75759,4,6,2018,0,923,3004,544,0,9
63664,14,1,1,81,16902,4,7,2003,0,2863,2396,621,1,0
57431,18,0,0,91,73010,10,3,2015,1,7969,840,879,0,7
52078,17,0,1,1,53361,4,6,1993,1,619,8032,424,0,8
70757,54,0,1,1,2053,4,2,2001,1,9549,5409,354,0,10
30556,23,0,0,81,84084,10,1,2002,1,2199,2424,599,0,1
16809,13,0,0,36,66887,8,10,2018,0,9979,152,334,0,1
5456,62,1,1,97,18199,6,2,2012,1,4099,2073,764,1,0
12130,10,1,0,60,10900,2,3,2012,0,4492,7274,775,1,2
12551,24,0,0,53,78052,3,4,1992,1,7949,6819,134,0,9
61557,89,1,0,51,2036,9,2,2011,0,5354,5011,528,0,6
12939,55,0,0,48,27621,4,3,2006,0,2785,8311,292,0,7
85576,83,0,0,21,77949,3,2,1998,0,5884,3567,507,1,8
8064,33,1,0,27,1452,3,1,1992,0,2929,7491,468,0,6
50599,93,1,1,89,21075,1,8,2016,1,3334,9130,719,0,5
53496,71,0,1,22,62086,4,8,1991,0,8619,8861,562,0,2
86405,77,1,0,75,37696,3,3,2015,0,5268,7017,302,1,10
18231,10,0,1,74,83758,2,3,1993,0,3157,6889,471,1,9
76918,24,0,0,27,69849,3,5,2021,1,4821,9985,438,1,8
40214,67,0,1,17,51436,9,1,2005,1,6917,3514,235,1,7
94801,98,1,0,79,38030,1,1,2011,1,8296,6111,495,0,5
20040,16,0,1,94,27517,6,3,2019,1,989,5169,105,1,1
49942,7,1,0,98,24546,1,2,2008,0,6138,4562,405,1,4
52974,73,1,1,24,11740,5,2,2004,0,5420,1466,623,0,3
62710,17,1,0,54,59437,4,9,2001,0,3620,922,217,1,7
66389,6,1,0,46,22064,7,8,2003,0,3359,2188,114,1,9
40619,50,1,0,27,84676,4,1,1993,1,4313,2008,939,0,3
59738,38,0,0,35,95952,1,8,2002,1,7656,1171,718,1,1
60842,28,1,0,4,70186,1,9,2018,1,5651,2170,423,0,1
95875,70,1,1,14,25701,4,8,1998,0,879,455,364,0,1
44803,64,0,0,18,2557,10,9,1990,1,9121,3098,383,1,5
40633,34,1,1,1,79484,9,6,2002,0,7966,7459,238,1,3
43359,53,0,1,9,53849,8,3,1991,1,9881,8847,418,1,4
98131,58,0,1,97,22812,7,2,2012,0,8286,6208,819,1,1
7101,73,0,1,6,62086,10,10,2012,1,9168,6768,912,1,5
54469,53,0,0,88,42993,2,5,1999,1,9629,1626,178,0,3
67580,11,1,0,69,10759,4,10,2005,1,3729,1474,707,0,3
69893,70,0,0,65,20478,10,3,2017,1,4797,1882,281,1,9
31704,62,1,0,40,51559,9,1,2004,0,4848,5869,682,1,4
40557,64,1,0,19,70461,2,9,2008,0,6479,6685,194,0,4
75293,31,0,0,89,91810,4,3,2021,1,2893,6950,166,1,6
87596,67,0,1,94,51487,7,2,2006,1,4344,1645,828,1,1
77252,86,1,0,61,10655,5,5,1991,1,5703,1552,245,1,10
45963,28,0,1,55,47735,10,8,2019,0,1367,3163,974,0,0
36048,57,0,1,100,80407,9,2,2006,0,3145,9902,310,0,1
16058,46,0,1,58,49046,10,2,2009,0,5886,597,627,1,7
50678,76,0,0,32,93121,3,1,1992,1,6423,8856,569,1,8
34835,98,0,0,64,40630,9,8,1997,1,4989,9405,495,0,4
80249,52,1,0,43,65461,5,3,2008,1,1972,4336,695,0,1
93670,99,1,0,4,22067,4,10,2000,1,9084,340,898,0,5
73734,37,0,0,13,59519,2,9,2011,1,589,6587,969,0,7
5058,64,1,1,63,55888,5,7,2010,0,1113,6356,987,0,10
24957,3,1,1,83,16355,8,7,1995,0,2558,3309,609,0,8
7764,45,0,0,11,38153,9,1,1998,1,4666,2621,459,0,4
93664,34,1,0,39,73912,7,3,2010,0,8170,6042,984,1,4
53104,91,1,0,4,42256,9,2,2016,1,4450,7198,664,0,9
57990,26,1,1,11,8626,4,7,2012,0,2835,8002,333,0,0
84308,40,0,0,52,54699,6,5,2005,0,5519,206,194,0,0
48559,58,0,0,97,28966,2,6,2008,0,8229,4363,409,0,9
59971,45,0,0,54,69967,9,5,1998,0,6152,9751,783,1,4
29004,29,1,1,53,78322,6,3,2021,1,3301,6940,411,0,2
45524,90,1,0,56,56071,4,5,2013,0,4940,8585,983,0,9
18844,88,0,0,100,48241,6,7,2006,1,4219,7871,355,1,4
61141,97,0,1,83,8703,7,4,1997,0,1208,3713,333,0,5
21261,50,1,1,4,49121,2,9,1998,1,3451,4990,497,1,3
95602,86,0,1,64,1265,3,4,2008,0,4503,7928,928,0,6
8708,96,1,0,79,72852,9,4,2007,1,8277,4204,967,0,9
91342,52,0,1,49,93512,7,8,1999,0,9644,4072,950,0,3
7789,28,1,0,92,35371,6,7,1998,0,8583,1004,147,0,7
56726,12,1,1,81,63839,3,8,2018,1,8957,2609,815,1,8
40784,49,0,1,98,98513,2,3,2018,1,6682,9581,664,1,9
9448,58,1,0,49,93978,1,4,2020,1,3506,3320,139,1,8
6570,80,1,1,52,55389,7,5,2010,1,7057,7031,741,1,6
23213,89,0,1,42,83553,2,8,2018,1,43,3732,999,0,6
26444,43,1,0,4,5572,7,10,2017,0,1460,6541,664,0,9
23320,96,0,0,88,58102,10,6,2013,0,9034,90,826,1,6
92782,26,1,1,77,58537,1,10,1990,1,5183,2000,493,0,5
86163,4,0,0,59,77659,2,9,2020,0,342,8276,953,1,0
10128,44,1,1,30,84658,10,3,1994,0,3329,9622,835,0,3
9861,87,0,1,26,47978,4,6,2020,1,3974,7211,837,1,1
70435,46,0,1,58,45889,3,10,2013,0,5236,1776,348,1,8
67843,60,0,0,45,75296,3,4,2018,1,2665,9284,841,1,0
2871,83,1,1,44,52126,10,4,2018,0,3500,733,732,0,9
9008,42,1,0,65,52822,8,6,2019,1,8933,8978,277,0,4
40037,5,0,1,96,42626,9,6,1995,1,7930,9128,141,1,9
11260,75,0,0,67,69016,3,9,2008,0,9068,4289,976,1,6
41212,31,0,0,98,83668,3,5,2013,0,9750,7409,423,0,0
91743,28,0,1,40,25035,7,5,2000,0,195,2238,697,1,2
45738,30,1,1,69,42532,9,10,2021,0,5941,5641,445,0,8
636,47,0,1,59,29589,5,3,2001,1,4476,2053,899,0,8
37171,56,1,0,61,75390,6,2,2004,0,3036,8473,329,0,2
11646,40,0,1,66,52451,1,10,1997,0,2915,5191,900,1,2
5620,94,0,0,56,99851,7,4,1996,0,7397,8570,308,1,10
19373,99,1,1,75,82403,4,4,1997,0,3854,2438,207,1,3
32794,97,0,0,7,60293,4,3,1996,0,506,8511,880,1,2
28373,73,0,0,83,4970,5,2,1993,0,9556,8121,121,0,6
89823,82,1,0,26,65210,4,7,2002,0,5024,4287,948,1,10
64533,32,0,0,5,17524,9,7,2010,0,7748,9485,250,1,8
17515,12,0,0,64,81495,4,8,1992,0,1868,1371,150,1,0
24040,90,0,1,93,79188,1,8,2015,0,6085,6578,665,0,10
48289,68,1,0,19,51010,3,7,2015,0,8842,4008,734,1,0
17513,98,0,0,36,58565,3,6,2020,1,9743,1700,705,1,10
20401,88,1,1,3,18235,6,8,1994,1,8548,3330,313,1,1
6009,55,0,1,56,24848,6,7,2019,1,3216,1084,679,1,9
85104,7,1,0,37,23443,9,6,2014,1,4537,5629,103,1,2
65886,71,1,0,15,97439,10,8,2012,1,187,9089,626,1,4
79096,79,1,1,15,30646,1,7,2005,0,202,5657,698,1,8
95098,30,0,0,4,17095,4,9,2002,0,9545,1344,501,1,2
54336,38,1,1,13,48360,4,9,2005,1,1340,3632,399,0,7
85300,98,1,0,64,93491,5,9,2002,0,8803,6687,768,0,3
40906,58,0,1,29,15447,8,9,2008,0,9059,4328,201,1,9
82585,80,0,1,82,65846,10,1,2004,0,3254,7812,482,0,0
73021,10,1,0,76,78549,1,2,2002,0,5032,7767,813,0,4
57044,25,0,0,93,2309,6,6,1992,0,2439,2443,527,1,4
78882,100,1,0,63,73080,10,8,2014,1,6371,5019,134,0,6
56013,46,1,1,64,50170,8,6,2000,1,6404,6739,998,1,8
60863,52,0,0,44,33691,1,5,2005,1,3822,9663,692,1,4
83520,39,0,1,37,89961,10,10,1992,1,9349,8127,516,0,2
71848,86,0,0,61,44526,10,2,2017,0,5743,5290,175,1,2
69067,37,1,0,62,28313,1,7,2020,0,8829,2341,563,0,4
79653,4,0,1,19,78020,4,1,2013,1,9783,989,513,0,7
16977,46,1,1,54,36800,3,6,2019,1,8832,4081,416,0,6
13594,8,0,0,73,26020,8,1,2019,0,8145,4420,968,1,9
4711,98,0,1,80,93410,7,5,2007,1,7325,6629,813,1,0
89124,33,0,1,62,29301,3,3,1993,0,5314,274,806,1,10
62599,8,0,1,37,9244,9,10,2012,1,428,2077,909,1,0
74572,74,1,0,48,16796,6,9,2013,1,1473,8373,477,1,4
56197,81,0,1,39,73580,7,2,2006,1,3004,3488,983,1,1
66687,95,1,0,21,17551,4,10,2000,1,3649,5983,926,0,4
47519,8,1,1,95,3013,8,10,2006,0,87,5881,814,1,9
21581,26,0,0,77,32881,2,6,2007,0,9960,6450,811,1,0
16956,25,0,1,69,20483,10,6,2018,0,956,3480,715,1,7
56148,84,0,1,16,72996,5,4,2017,0,6716,3388,893,1,8
85429,20,0,0,28,59987,7,8,2014,1,2582,330,918,0,3
84058,64,0,0,99,14929,3,7,2004,0,8861,6626,429,0,2
18604,63,0,0,23,15859,1,10,2003,0,96,7979,995,1,4
90179,27,0,0,66,53762,1,7,2009,1,6791,3873,794,1,9
60135,62,1,1,86,83668,9,1,2001,0,7680,3658,255,0,5
45506,87,0,1,60,76009,4,1,2016,1,5264,4245,852,0,9
95730,43,1,1,85,59791,10,8,2011,0,5571,1868,257,0,9
51121,83,1,1,89,67182,9,8,2017,0,1889,8858,230,1,9
63915,68,0,0,49,73129,10,4,2009,0,260,9525,593,1,4
9629,14,1,0,16,75989,4,3,2004,1,4944,3082,257,1,8
68837,64,1,0,50,24666,3,6,2003,0,171,8899,946,0,4
39239,29,0,1,97,59671,8,2,2002,0,1749,643,986,0,10
58917,83,1,0,29,10245,3,1,1996,0,9028,9582,298,0,0
46921,77,1,1,44,97176,7,6,2011,1,6850,5074,520,1,10
65555,94,1,0,88,49355,8,5,2021,1,7947,3287,555,0,0
2355,94,0,0,95,74657,8,9,2010,1,9559,9771,947,1,1
21851,93,0,1,57,85169,6,3,2014,0,1607,8377,168,1,2
19677,43,1,0,79,13663,9,8,2000,1,1119,3919,375,0,8
39661,59,0,0,83,97719,1,9,2000,1,6114,6989,386,0,3
20967,33,1,0,97,72112,5,9,1995,1,2125,2135,210,1,4
9057,34,0,0,50,11291,4,8,2007,0,1790,9325,383,0,8
46301,51,1,0,48,51536,7,2,2018,1,8001,3841,421,1,9
92238,44,1,1,63,66384,8,1,1998,0,3227,8131,718,1,1
41880,55,0,1,87,28219,9,5,2014,0,9227,4688,211,0,2
44459,50,1,0,62,1648,2,5,1994,0,3300,9955,622,0,7
10821,73,0,1,17,8265,5,2,1998,0,2933,6153,143,0,8
24560,68,0,1,3,40529,5,8,2019,0,861,2701,576,1,6
864,17,1,0,15,51196,5,2,1999,1,2420,9941,427,0,9
23212,2,1,0,90,98531,8,2,2015,0,5228,2040,796,0,8
31459,86,1,1,27,61694,10,9,1995,0,1588,2201,789,0,0
80206,28,0,1,42,13253,10,4,2014,1,4620,6153,854,1,10
48926,54,1,0,57,76290,1,3,1990,1,5018,1472,358,0,3
9109,76,1,1,83,63352,4,9,1997,1,823,7919,861,1,8
48403,62,0,0,3,52029,4,9,1996,0,5786,9954,941,0,10
12011,74,1,1,28,40165,9,10,2018,1,8374,5131,905,0,1
6470,57,1,1,48,67161,4,8,2012,0,2423,8794,868,1,6
55872,56,0,1,4,28242,9,10,2018,1,8581,9861,191,0,8
37213,79,0,1,95,89561,7,9,1996,0,4803,8253,531,1,2
55851,3,1,1,11,45177,1,3,1994,0,1044,660,646,1,9
48395,65,0,1,38,38471,8,6,2011,0,9736,1440,667,0,4
27946,86,1,0,15,92094,3,3,2009,0,1481,9240,705,1,9
12066,49,0,0,41,76434,6,7,2012,1,3581,4275,730,1,8
59109,45,0,1,21,97310,6,5,1993,0,2002,5507,407,0,0
57801,64,1,0,41,43210,3,6,2019,1,4958,1537,169,0,0
1448,85,0,0,99,9174,9,7,2020,0,671,6270,895,1,8
40571,8,0,0,18,6526,6,9,2014,0,4006,7710,658,1,8
85030,1,1,0,48,19069,6,5,2009,0,7631,476,815,0,4
26690,37,1,1,15,57994,1,6,2016,1,5625,8297,203,1,4
97110,95,0,1,21,19698,6,8,2018,1,6780,3819,240,1,5
77591,36,1,0,79,48726,8,7,2002,0,7732,7509,127,0,1
10109,6,0,0,81,22719,5,7,1990,1,8202,590,716,0,10
3712,89,1,0,62,96538,8,4,1990,0,443,1872,642,0,8
61485,74,0,0,17,73421,3,9,2008,0,7471,6422,501,0,7
39818,4,1,0,94,98076,6,5,2009,0,6521,7389,148,1,2
24064,79,1,1,59,20729,7,1,2005,1,10,3969,985,1,8
76818,13,0,0,81,43542,1,9,2016,1,9229,4981,612,1,9
96767,62,0,0,66,30455,9,4,1997,0,8252,8145,167,0,5
7184,30,1,0,11,96158,1,1,2008,0,3658,4164,387,0,7
63062,60,0,0,37,73988,10,8,2003,1,3391,5307,948,0,2
33793,63,1,0,42,55220,2,4,2000,0,9494,4010,784,1,5
26089,2,0,0,60,75957,6,3,1999,1,6541,2412,616,0,7
9223,50,0,0,74,56384,5,10,2006,1,7438,7970,976,1,9
64717,8,1,0,64,66333,4,6,2008,1,103,4933,300,0,3
1513,95,0,0,43,99468,2,9,2002,1,2504,8951,718,0,10
89008,84,1,1,72,4547,4,9,2015,1,1106,6566,777,0,1
4803,42,0,0,79,95739,3,6,2006,1,6414,8347,779,0,9
64128,36,1,0,48,91696,6,10,2009,1,3220,9542,642,1,0
47956,61,0,0,69,39644,9,10,2016,0,3515,3972,959,0,1
96915,20,1,0,23,12882,10,10,2020,0,3272,8097,920,1,7
98025,98,1,0,90,26276,6,1,2005,1,4543,655,251,0,4
95148,52,0,0,100,66463,5,10,2008,1,8257,779,339,0,10
93283,87,0,1,25,38486,10,7,1996,0,4915,7580,378,1,9
80837,82,1,0,70,11128,9,4,1993,0,6217,8853,285,1,1
64869,79,1,0,22,62659,5,8,1996,1,70,6804,637,1,4
44750,96,0,0,94,78156,10,5,2018,1,8957,1252,108,1,3
55840,89,0,1,11,56766,4,6,1995,0,9314,3519,912,0,2
40934,51,0,0,41,30430,6,9,2018,1,1270,185,530,0,7
32951,20,1,0,53,75542,5,1,1992,1,1204,8965,752,0,0
99552,28,1,1,49,50409,10,1,1993,0,1361,1127,525,1,6
62093,12,0,1,94,65064,9,2,2004,0,9421,7699,777,1,2
72445,92,1,0,26,98594,9,1,2013,1,5714,3261,746,0,0
83352,88,1,1,91,4816,3,6,2010,0,1045,5911,841,0,8
65494,74,1,0,91,7397,2,4,2004,1,8641,4672,915,0,0
11084,97,0,1,79,50171,4,7,1998,0,6932,9633,946,0,2
81974,86,1,0,78,88702,10,2,2013,1,2472,335,535,1,1
81262,32,1,0,41,1213,4,10,1991,0,7324,1876,846,1,10
78453,28,1,1,83,48638,9,5,1997,0,6247,8873,776,0,7
5598,10,0,0,38,94927,3,6,1994,1,5818,1570,825,0,0
58852,48,1,1,79,75918,2,6,1992,1,7200,7657,956,1,2
32389,73,1,1,86,13176,10,2,2007,0,6047,5764,466,0,5
57798,52,0,1,31,51301,7,1,2017,0,3441,7750,359,0,7
45947,16,0,0,15,87857,5,7,1999,0,91,4894,103,0,5
74390,42,1,0,14,86650,5,1,2013,1,4284,9971,253,0,10
56711,54,0,1,1,46415,8,10,1994,1,9545,9701,143,0,6
10048,75,0,0,34,19158,5,3,1991,0,3960,4166,729,0,1
68783,15,0,0,80,19508,4,10,1994,0,6498,2439,403,1,9
27586,100,0,0,64,65098,4,5,2011,0,7988,6567,266,0,8
74190,42,1,0,67,25155,4,3,2017,1,3328,4927,107,0,1
77724,78,0,0,79,83477,3,2,1995,0,8324,6918,982,1,10
78851,24,0,1,53,6869,9,9,1998,0,5929,1703,331,0,4
88521,38,1,0,97,90217,8,1,2018,1,2986,6632,495,1,1
72527,14,1,1,12,84533,9,6,1995,0,8820,9541,418,0,7
10987,48,1,1,93,63363,3,8,1997,1,2372,4559,633,0,0
81531,57,0,1,2,53236,7,1,1990,0,6192,9969,736,1,2
67870,60,1,1,24,18153,4,3,2007,0,4460,9990,543,1,4
68738,8,0,1,74,40326,8,4,2010,0,8272,3502,852,0,4
48452,5,1,0,53,71646,7,1,1997,1,8321,1905,482,0,10
51040,60,0,0,38,41889,8,4,2016,0,2295,1439,437,1,6
71549,58,1,1,85,70332,3,9,1996,0,1431,1075,671,1,9
60828,73,0,1,84,28914,6,5,2018,0,3052,3870,263,0,6
59348,61,0,1,19,30404,7,7,2012,0,2240,5217,959,1,6
26861,69,0,0,19,4795,2,9,2013,1,7106,7748,989,1,2
43278,23,1,1,99,50432,5,9,2021,1,2231,7900,385,1,8
41494,32,0,1,34,94675,8,4,2017,1,568,8833,563,0,4
27881,8,0,0,92,11901,10,8,1995,1,8449,434,405,0,3
8114,86,0,1,44,63646,8,8,2017,1,7951,8257,902,1,3
92373,79,0,1,74,65143,2,8,2016,0,2690,2939,955,0,5
95337,63,1,0,65,79838,7,7,2007,0,602,2692,335,0,6
5246,49,1,0,51,22707,3,8,1998,1,2117,4370,205,0,6
52337,42,1,0,70,26023,6,2,1999,1,1473,9520,130,0,7
14894,65,0,1,40,36631,4,6,2018,1,6,9098,712,1,0
87840,77,0,0,69,21101,10,9,2003,1,7475,4830,752,1,2
47765,15,0,1,66,14101,4,5,2007,1,5106,5280,431,0,10
99510,58,0,0,5,25524,7,2,2002,0,8701,2390,872,0,7
21364,73,1,1,42,64233,9,1,1996,1,370,6597,157,0,3
58774,62,0,1,84,83549,6,3,1991,0,6622,2486,353,1,4
80922,7,1,1,98,2387,1,8,2002,0,9705,7940,734,1,1
62302,41,0,1,91,47651,8,2,2010,0,2825,9157,198,0,4
